generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
766,0.9268610161351066,0.023472315656646224,0.01707908977263085,0.010243400771622531,0.0006082755271629276,0.00023447330960772936,100.0,0.0,63.55,2.3973944189473704,1.125,0.3112474899497183,4.15,0.5722761571129799,0
767,0.9276289611113802,0.01929268710290598,0.017509487081604904,0.009597306916691313,0.0005939499400960051,0.00020612504496273263,100.0,0.0,63.6,3.3376638536557275,1.1,0.3,4.25,0.698212002188447,0
768,0.9295440927398074,0.024213112819925442,0.017728170867787045,0.008926766364808698,0.0005738167243294595,0.00023940962143342227,100.0,0.0,63.2,2.249444375840399,1.0,0.0,4.2,0.812403840463596,0
769,0.9319065231012233,0.02551853174738923,0.017251428248352952,0.009391363623114102,0.00055390079521495,0.000286142441733812,100.0,0.0,63.55,2.4387496796514396,1.0,0.0,4.4,0.7999999999999999,0
770,0.9301781433709723,0.023541993132513664,0.01702091287988789,0.008959013665556792,0.0005880673439806997,0.0003084312853575281,100.0,0.0,63.55,3.4128433893163046,1.0,0.0,4.45,0.9205976319760985,0
771,0.9328872478041956,0.022657926376047268,0.01716510447554665,0.00813741091377925,0.0005579160723204896,0.00026484387013230726,100.0,0.0,64.1,3.6728735344413916,1.075,0.23848480035423641,4.3,0.8426149773176358,0
772,0.9335720673086729,0.02342779261178912,0.017336676198644818,0.008832966900208987,0.0005406671974630268,0.0002896123029825238,100.0,0.0,64.55,3.2011716605018234,1.075,0.23848480035423641,4.15,0.7921489758877431,0
773,0.9352372236260253,0.02102440449685754,0.017148906036087014,0.008399817388923338,0.000527357425915712,0.00027445847630572803,100.0,0.0,63.4,3.903844259188627,1.1,0.3,4.3,0.7810249675906654,0
774,0.9320129047030538,0.02338563022087113,0.01850359412746324,0.010124749922341034,0.0005279977421748683,0.00026457282543368107,100.0,0.0,64.1,3.080584360149872,1.0,0.0,4.05,0.6689544080129826,0
775,0.9325993661192571,0.021263154022429332,0.01855748314572991,0.010448498341918196,0.0005157070547961357,0.00021947122471773975,100.0,0.0,63.5,2.7838821814150108,1.0,0.0,4.1,0.6244997998398398,0
776,0.9347571246423984,0.023403834806869684,0.01909933849812864,0.010899419326672924,0.0004824390031804517,0.00022209610567300777,100.0,0.0,63.0,2.345207879911715,1.0,0.0,4.05,0.6689544080129826,0
777,0.9315356028370628,0.027692289699669137,0.019280043226558137,0.011613108652874906,0.0005077096253475561,0.00019071815078826473,100.0,0.0,62.6,3.1208973068654475,1.15,0.3570714214271425,4.6,0.7348469228349535,0
778,0.9287486416108536,0.03246063349455727,0.019691652029464202,0.01265015837593719,0.0005350164138772658,0.00024672298009653583,100.0,0.0,62.45,2.7654113618049667,1.125,0.3112474899497183,4.1,0.6244997998398398,0
779,0.928559594927337,0.029244427129242086,0.020304355725274364,0.011965406645501836,0.0005169914101346932,0.0002864584863079406,100.0,0.0,64.25,2.342541355024496,1.05,0.21794494717703372,4.1,0.7681145747868608,0
780,0.9276101003119314,0.02863205814345125,0.022324179305181355,0.011886157725788148,0.0004790943985024605,0.00023269910958867638,100.0,0.0,63.65,3.424543765233553,1.1,0.3,4.2,0.6,0
781,0.9214767655685518,0.03419274586324846,0.024138896768256472,0.011365762159372367,0.0005305917322365384,0.00022697342782760087,100.0,0.0,63.6,3.1685959035509725,1.05,0.21794494717703372,4.1,0.7000000000000001,0
782,0.9229467883458439,0.03767348107507527,0.025921847179070312,0.010651232789039513,0.0004683532961977534,0.00022855995434860088,100.0,0.0,63.1,2.6057628441590768,1.0,0.0,4.4,0.66332495807108,0
783,0.9228076447446755,0.035662490343838046,0.02702807854450056,0.009654065479995234,0.00044108957016957397,0.0002330574544412428,100.0,0.0,63.3,3.4655446902326914,1.1,0.3,4.1,0.5385164807134504,0
784,0.918267884929181,0.0371838280855318,0.028352424094380674,0.009513642880186798,0.0004697639273177101,0.00025905693882938166,100.0,0.0,64.4,2.956349099818896,1.025,0.10897247358851683,3.95,0.6689544080129826,0
785,0.9120442060712547,0.040489681762187514,0.02974090359838761,0.011134185321976565,0.0004881389191347432,0.0002405218370847771,100.0,0.0,64.3,2.3473389188611007,1.0,0.0,4.15,0.6538348415311012,0
786,0.9116112571641699,0.040102720866091755,0.030238540704742883,0.01053080457860174,0.0004724789198086786,0.00023530188474315744,100.0,0.0,62.65,3.1666228067138023,1.025,0.10897247358851683,4.4,0.6633249580710799,0
787,0.9040099373034167,0.0441233144152127,0.031568060152203904,0.011951369462199823,0.0005085974135773917,0.00021997233765337417,100.0,0.0,63.95,2.0365411854416298,1.0,0.0,4.05,0.3840572873934304,0
788,0.9028085426360345,0.0432822358870395,0.03282995702680566,0.011912962225143155,0.00047259644076855613,0.00021388774079412543,100.0,0.0,64.6,2.4779023386727737,1.0,0.0,4.1,0.7,0
789,0.8912275540283897,0.04526034872193106,0.03685188004229539,0.011886454729694532,0.00046830165452917615,0.00018063608387432548,100.0,0.0,63.95,2.9236107812087435,1.025,0.10897247358851683,4.0,0.6324555320336759,0
790,0.8869748005538156,0.04571863888004387,0.038263460779111844,0.011805481907006232,0.000465373947239644,0.00024410812174827725,100.0,0.0,64.35,3.118894034750139,1.075,0.23848480035423641,4.1,0.7681145747868608,0
791,0.8761130023414726,0.04408700395278365,0.04083216028255822,0.011651371520617005,0.0004981629704454753,0.00018448828304020698,100.0,0.0,62.95,2.7472713735632306,1.0,0.0,4.25,0.82915619758885,0
792,0.8702004397972993,0.044301468103573154,0.04169984528098878,0.010680893913450451,0.000554109250859423,0.0002740023868066905,100.0,0.0,62.45,2.923610781208744,1.175,0.36314597615834876,4.35,0.9630680142129111,0
793,0.8640434019145413,0.044127847187187125,0.043181587401591164,0.011147171733992337,0.0005499195575021565,0.00030544328509195316,100.0,0.0,62.35,2.8857408061016154,1.15,0.3570714214271425,4.2,0.6782329983125269,0
794,0.8524445554843835,0.0422954643264434,0.04503939921559754,0.011843449725706836,0.000595912003161314,0.0002777305024778514,100.0,0.0,64.6,3.4698703145794942,1.15,0.3570714214271425,4.15,0.653834841531101,0
795,0.8396023922821101,0.042495413544845644,0.046520002387266494,0.012276318236628048,0.0006888689832063098,0.0003201540682093288,100.0,0.0,63.65,2.669737814842499,1.05,0.21794494717703372,4.3,0.5567764362830021,0
796,0.8362619166119414,0.04181001938115781,0.04692800526864852,0.013094575865944159,0.0006979012534618421,0.00029838100918862335,100.0,0.0,64.15,4.304358256465184,1.1,0.3,4.2,0.6782329983125268,0
797,0.8349651807276601,0.041356062330112894,0.04661099756210053,0.012607213304323532,0.0007220253959176418,0.0003850329771718183,100.0,0.0,63.05,3.1855140872392953,1.1,0.3,4.55,0.8645808232895291,0
798,0.8271497633380683,0.04593800211885322,0.04948433417567593,0.012395872546160898,0.0006947223871379617,0.0003132431829629785,100.0,0.0,62.4,3.184336665618132,1.05,0.21794494717703372,4.75,0.7664854858377946,0
799,0.8169795472898128,0.04023519918175241,0.05176703656794905,0.013573173104049256,0.0006800564236997562,0.0003186548009688433,100.0,0.0,62.5,2.9410882339705484,1.05,0.21794494717703372,4.45,0.6689544080129827,0
800,0.8035137149389981,0.047402938312166625,0.05400223465904939,0.01488272604249677,0.0007359215439704604,0.0003661436524225575,100.0,0.0,63.5,2.9916550603303182,1.025,0.10897247358851683,4.4,0.4898979485566356,0
801,0.7974905882995472,0.04701784160325219,0.05580044613674086,0.014980687865841905,0.0006967523791026042,0.00034085372141665115,100.0,0.0,63.05,2.4591665254715873,1.05,0.21794494717703372,4.15,0.6538348415311012,0
802,0.7984778902917986,0.05059630486774733,0.055930129624789646,0.014891597004106777,0.0006872864222398151,0.0003032512793710492,100.0,0.0,63.7,2.9342801502242426,1.1,0.3,4.1,0.8306623862918076,0
803,0.7966028256794412,0.053068486322951816,0.055591205185997264,0.015074018115118484,0.0007395820416353611,0.0003197326049821669,100.0,0.0,63.45,3.2935543110748915,1.075,0.17853571071357124,4.15,0.5722761571129799,0
804,0.7964464743441397,0.060804045042793624,0.056104924379308196,0.016466201214404307,0.0006931479700681691,0.00027454508300611496,100.0,0.0,63.65,3.395217224272992,1.125,0.3112474899497183,3.8,0.5099019513592784,0
805,0.7910740588732419,0.061054781535890536,0.057143931630840264,0.015938583789109353,0.0007242688398867912,0.0003152290597722497,100.0,0.0,62.9,3.3000000000000003,1.075,0.23848480035423641,4.45,1.0712142642814275,0
806,0.7865894563790691,0.0671035357159388,0.05697774582677158,0.016646753686091677,0.0007925019118540176,0.00031358459465367715,100.0,0.0,64.05,3.278337993557101,1.05,0.21794494717703372,4.0,0.6324555320336759,0
807,0.7859108811684108,0.07267540991969645,0.057282700071069705,0.017765027608245925,0.0007681195534836574,0.0003317768234953115,100.0,0.0,63.75,2.8262165522125158,1.0,0.0,4.4,0.6633249580710799,0
808,0.7802323918069858,0.07711288311303884,0.05857229660466364,0.016834742295973964,0.0007870392017718982,0.00031224774094206414,100.0,0.0,63.4,2.4372115213907883,1.05,0.21794494717703372,4.15,0.7262919523166976,0
809,0.7752294958793546,0.08294571407033553,0.0603263038032215,0.018429465402843626,0.0007317271918056697,0.0003323790360694641,100.0,0.0,63.7,3.407345007480164,1.0,0.0,4.35,0.5722761571129799,0
810,0.765134559477792,0.08515722763830011,0.062211687884832154,0.017971935435642763,0.000775701491756498,0.0003236303070573192,100.0,0.0,63.65,2.868361901852693,1.05,0.21794494717703372,4.25,0.8874119674649424,0
811,0.7653215435515381,0.0867747544403631,0.06194889249207465,0.017644886315384346,0.0007967663267305282,0.00037307457161059657,100.0,0.0,62.8,2.8913664589601917,1.0,0.0,4.25,0.7664854858377946,0
812,0.7566801403112683,0.08556538621294153,0.06338511899776153,0.01763165033954135,0.0008457325273329428,0.00045784202664207177,100.0,0.0,64.4,3.6110940170535573,1.05,0.2179449471770337,4.15,0.8529361054615991,0
813,0.7523424458008894,0.08668953027717212,0.06362933785318822,0.017564398998723814,0.0009058851174711176,0.0005073497763939739,100.0,0.0,63.25,2.662235902394827,1.0,0.0,4.3,0.9539392014169457,0
814,0.7499421297872109,0.09359569211958259,0.06416122066497305,0.01842526574583933,0.0008971317325911623,0.0004899219049374864,100.0,0.0,63.05,3.3537292675468007,1.05,0.21794494717703372,4.3,0.714142842854285,0
815,0.7478399172816862,0.09417640342302608,0.06416577022162785,0.019596853006913276,0.0009148393358208733,0.000473367843001747,100.0,0.0,63.85,2.8857408061016154,1.0,0.0,4.15,0.7921489758877431,0
816,0.74745242978416,0.09559150389955913,0.06510492799287117,0.020474864263440452,0.000813844808983268,0.0003676281012480695,100.0,0.0,64.75,2.5074887836239665,1.075,0.17853571071357124,3.95,0.5894913061275798,0
817,0.7429208657173111,0.10261014984866013,0.06608905949515272,0.021396382852222857,0.0008176858621548437,0.0003460513115960565,100.0,0.0,64.05,3.7745860700214533,1.125,0.3112474899497183,4.05,0.5894913061275798,0
818,0.7480122066182542,0.1111594585664018,0.06586019810255829,0.022511769593669115,0.0007317089752433686,0.00032183168845172956,100.0,0.0,63.35,2.4550967394381837,1.0,0.0,3.95,0.49749371855331,0
819,0.7500685334121865,0.11594292184061522,0.06429815080265798,0.023249692134585925,0.000832082324257226,0.000329699018775761,100.0,0.0,62.25,2.913331426391443,1.05,0.21794494717703372,4.5,1.02469507659596,0
820,0.7468396733609557,0.11103108524082961,0.06500150761616112,0.022328432783366006,0.0008494201265210747,0.0003344379315892802,100.0,0.0,64.3,3.4365680554879163,1.05,0.21794494717703372,4.1,0.6244997998398398,0
821,0.7510346250303381,0.11200300511933577,0.0638310127868972,0.02171906298778372,0.0008760098782935464,0.0004446664449600313,100.0,0.0,62.65,3.08666486681013,1.05,0.21794494717703372,4.25,0.6224949798994366,0
822,0.7550705018679298,0.12018569169030112,0.06387260528287692,0.023152548754619612,0.0007964153863640238,0.0004021644859414841,100.0,0.0,63.7,2.703701166919155,1.15,0.32015621187164245,4.2,0.6782329983125268,0
823,0.745778537740609,0.1161169954031609,0.06613426377209111,0.02150948542950108,0.0008387220216816996,0.0004348753575679377,100.0,0.0,63.05,3.3387872049593095,1.2,0.4,3.95,0.5894913061275798,0
824,0.7391586809737036,0.10927636451278543,0.06801784816427461,0.020801621859627497,0.0007989878976527173,0.0003623009614545726,100.0,0.0,62.7,3.287856444554719,1.05,0.21794494717703372,4.25,0.698212002188447,0
825,0.744210966288913,0.10757264270830418,0.06753312044918348,0.020607384970860596,0.0007479050915911578,0.00038237342851117623,100.0,0.0,62.65,3.439113257803529,1.2,0.4,4.25,0.698212002188447,0
826,0.740829042212199,0.10219941991609194,0.06928664459028974,0.0199766377629764,0.0006722734188003527,0.00037296594998032634,100.0,0.0,63.05,4.153010955921017,1.15,0.3570714214271425,4.2,0.812403840463596,0
827,0.7389742083587513,0.10172770741431661,0.06977939410979532,0.01991283468513919,0.0006598272568789755,0.0003060426591298419,100.0,0.0,63.8,2.1354156504062622,1.025,0.10897247358851683,4.35,0.6538348415311012,0
828,0.7257441775729608,0.09950489979875304,0.0728355489911157,0.019420662453688512,0.0006631530035398639,0.00025633646231385096,100.0,0.0,63.15,3.08666486681013,1.025,0.10897247358851683,4.0,0.6324555320336759,0
829,0.7170572400425942,0.1037654546054807,0.07430650494512428,0.019785725610508308,0.0006911585285684682,0.0002150804718485882,100.0,0.0,63.2,3.5721142198983498,1.15,0.3570714214271425,4.4,0.6633249580710799,0
830,0.7102516249219789,0.1058940775327795,0.07548777195628138,0.02052553269527328,0.0007214216845512318,0.00026886989196732414,100.0,0.0,62.6,2.8530685235374214,1.1,0.3,4.3,0.7810249675906654,0
831,0.7110149864670354,0.10612381986492925,0.07533831762870517,0.020187236190719725,0.0007303467062558245,0.00027534713891870705,100.0,0.0,63.6,2.973213749463701,1.025,0.10897247358851683,4.5,0.9219544457292888,0
